url,catalog_number,name,ids
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6215,Rex 6000 Series Roller Bearings,857959
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS620705,Rex 6000 Series Roller Bearings,857766
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6207F,Rex 6000 Series Roller Bearings,857765
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6303,Rex 6000 Series Roller Bearings,858057
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6303F,Rex 6000 Series Roller Bearings,858048
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6307F05,Rex 6000 Series Roller Bearings,858134
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6315F05,Rex 6000 Series Roller Bearings,858229
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6407YF,Rex 6000 Series Roller Bearings,858308
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZB2215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501801
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZAFS6415F,Rex 6000 Series Roller Bearings,858357
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZB2308,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501804
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEF2215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501805
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP2115,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501809
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP2203,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501811
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP2200,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501810
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP2215,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501813
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP5215F,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501817
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP2307,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501814
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZEP5407YF,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501819
https://www.rexnord.com/cmspages/getfile.aspx?guid=aab9140f-b69c-42f3-a514-d4f60e7d0615,AZEP6215,Rex 6000 Series Roller Bearings,857752
https://www.rexnord.com/cmspages/getfile.aspx?guid=38efb1c5-d4cb-4827-a028-1dfdfa666d23,AZFS5200,"Rex 2000, 3000, 5000, 9000 Series Roller Bearings",501821
