ids,catalog_number,cad
2070410,RNA 4908.2RS,http://www.skf.com/cadDownload/02017062320364619361326192d056f/PARTserver02017062320364619361326192d056f.zip
2070412,NNU 4938 B/SPW33,http://www.skf.com/cadDownload/02017062320364742661327192d056f/PARTserver02017062320364742661327192d056f.zip
2070411,NA 4913,http://www.skf.com/cadDownload/02017062320364761361328192d056f/PARTserver02017062320364761361328192d056f.zip
2070418,23996 CAK/W33,http://www.skf.com/cadDownload/02017062320364775361329192d056f/PARTserver02017062320364775361329192d056f.zip
2070408,AOH 2244,http://www.skf.com/cadDownload/02017062320365037461331192d056f/PARTserver02017062320365037461331192d056f.zip
2070405,AH 309,http://www.skf.com/cadDownload/02017062320365160761332192d056f/PARTserver02017062320365160761332192d056f.zip
2070394,6076 M/C3,none
2070403,YAR 214-208-2F,http://www.skf.com/cadDownload/02017062320365728561336192d056f/PARTserver02017062320365728561336192d056f.zip
2070407,HK 1812,http://www.skf.com/cadDownload/02017062320365750361337192d056f/PARTserver02017062320365750361337192d056f.zip
2070406,HE 310,http://www.skf.com/cadDownload/02017062320365792561343192d056f/PARTserver02017062320365792561343192d056f.zip
2070401,TS 60,none
2070392,6216/C4,none
2070398,NKX 10 TN,http://www.skf.com/cadDownload/02017062320365918861346192d056f/PARTserver02017062320365918861346192d056f.zip
2070416,23280 CA/W33,http://www.skf.com/cadDownload/02017062320365936061348192d056f/PARTserver02017062320365936061348192d056f.zip
2070404,GE 300 ES-2RS,http://www.skf.com/cadDownload/02017062320365940761349192d056f/PARTserver02017062320365940761349192d056f.zip
2070391,6307/C4,none
2070414,RNA 6916,http://www.skf.com/cadDownload/02017062320365957861352192d056f/PARTserver02017062320365957861352192d056f.zip
2070409,HM 3188,http://www.skf.com/cadDownload/02017062320365957861351192d056f/PARTserver02017062320365957861351192d056f.zip
2070402,NKX 70,http://www.skf.com/cadDownload/02017062320365978161354192d056f/PARTserver02017062320365978161354192d056f.zip
2070393,635-2Z,http://www.skf.com/cadDownload/02017062320365976561353192d056f/PARTserver02017062320365976561353192d056f.zip
2070395,7318 BEGBY,none
2070400,NKX 40 Z,http://www.skf.com/cadDownload/02017062320370350961356192d056f/PARTserver02017062320370350961356192d056f.zip
2070388,6002-Z/C4,none
2070385,6320-2Z/C3,none
2070379,7217 BEGAY,none
2070390,6218-Z,http://www.skf.com/cadDownload/02017062320370770661357192d056f/PARTserver02017062320370770661357192d056f.zip
2070378,23168 CACK/HA3C4W33,none
2070389,6313 NR,http://www.skf.com/cadDownload/02017062320370940661359192d056f/PARTserver02017062320370940661359192d056f.zip
2070376,308 N,none
2070387,6007-2Z,http://www.skf.com/cadDownload/02017062320371274561363192d056f/PARTserver02017062320371274561363192d056f.zip
2070374,61818/C3,none
2070386,6205 NR,http://www.skf.com/cadDownload/02017062320371536561365192d056f/PARTserver02017062320371536561365192d056f.zip
2070381,625-2Z,http://www.skf.com/cadDownload/02017062320371577161366192d056f/PARTserver02017062320371577161366192d056f.zip
2070377,62304-2RS1,http://www.skf.com/cadDownload/02017062320371722261372192d056f/PARTserver02017062320371722261372192d056f.zip
2070375,624-2Z,http://www.skf.com/cadDownload/02017062320371737861373192d056f/PARTserver02017062320371737861373192d056f.zip
2070380,71913 CDGA/P4A,none
2070415,23188 CAK/W33,http://www.skf.com/cadDownload/02017062320371988961376192d056f/PARTserver02017062320371988961376192d056f.zip
2070373,6306 NR,http://www.skf.com/cadDownload/02017062320371974961375192d056f/PARTserver02017062320371974961375192d056f.zip
2070368,6000-ZTN9,none
2070370,6320/C4,none
2070371,6315-2RS1/C3,none
2070362,PDN 308,none
2070364,476218-303 B,none
2070384,6209 NR,http://www.skf.com/cadDownload/02017062320372471061380192d056f/PARTserver02017062320372471061380192d056f.zip
2070372,6316-2Z,http://www.skf.com/cadDownload/02017062320372322861378192d056f/PARTserver02017062320372322861378192d056f.zip
2070357,RBC4B 457969,none
2070361,23160 CCK/C4W33,none
2070369,6217 NR,http://www.skf.com/cadDownload/02017062320372726861383192d056f/PARTserver02017062320372726861383192d056f.zip
2070383,62302-2RS1,http://www.skf.com/cadDownload/02017062320372978061387192d056f/PARTserver02017062320372978061387192d056f.zip
2070365,6305 NR,http://www.skf.com/cadDownload/02017062320372959361386192d056f/PARTserver02017062320372959361386192d056f.zip
2070366,PDNB 316,none
2070356,1306 EKTN9/C3,none
2070355,NJ 2220 ECP/C3,none
2070363,6309 NR,http://www.skf.com/cadDownload/02017062320373180861390192d056f/PARTserver02017062320373180861390192d056f.zip
2070354,GAZ 500 SA,none
2070359,SALA 45 ES-2RS,http://www.skf.com/cadDownload/02017062320373229161391192d056f/PARTserver02017062320373229161391192d056f.zip
2070367,6310/C4,none
2070350,NU 1036 M/C4VA301,none
2070349,2208 E-2RS1KTN9/C3,none
2070360,HK 2010,http://www.skf.com/cadDownload/02017062320373456961393192d056f/PARTserver02017062320373456961393192d056f.zip
325932,632,none
2070342,NU 312 ECM/C5,none
2070352,NUB 222 ECJ,http://www.skf.com/cadDownload/02017062320373842261395192d056f/PARTserver02017062320373842261395192d056f.zip
2070340,24152 CC/C5W33,none
2070346,3304 ATN9/C3,none
2070358,SAA 45 ES-2RS,http://www.skf.com/cadDownload/02017062320374391361403192d056f/PARTserver02017062320374391361403192d056f.zip
2070338,2205 E-2RS1KTN9/C3,none
